id,country,year,gini,gdp,population,eu_membership,oecd,incomegroup
13076,Netherlands,2009,41.7,51851,16626379,EU,OECD,High income
13077,Netherlands,2009,27.88,51851,16626379,EU,OECD,High income
13078,Netherlands,2010,25.5,52278,16682928,EU,OECD,High income
13079,Netherlands,2010,28.47,52278,16682928,EU,OECD,High income
13080,Netherlands,2010,25.54,52278,16682928,EU,OECD,High income
13081,Netherlands,2010,26.01,52278,16682928,EU,OECD,High income
13082,Netherlands,2010,33.23,52278,16682928,EU,OECD,High income
13083,Netherlands,2010,32.26,52278,16682928,EU,OECD,High income
13084,Netherlands,2010,30.22,52278,16682928,EU,OECD,High income
13085,Netherlands,2010,30.57,52278,16682928,EU,OECD,High income
13086,Netherlands,2010,37.41,52278,16682928,EU,OECD,High income
13087,Netherlands,2010,28.3,52278,16682928,EU,OECD,High income
13088,Netherlands,2010,42.1,52278,16682928,EU,OECD,High income
13089,Netherlands,2010,27.85,52278,16682928,EU,OECD,High income
13090,Netherlands,2011,28.87,52842,16738191,EU,OECD,High income
13091,Netherlands,2011,25.9,52842,16738191,EU,OECD,High income
13092,Netherlands,2011,26.3,52842,16738191,EU,OECD,High income
13093,Netherlands,2011,33.34,52842,16738191,EU,OECD,High income
13094,Netherlands,2011,32.49,52842,16738191,EU,OECD,High income
13095,Netherlands,2011,30.41,52842,16738191,EU,OECD,High income
13096,Netherlands,2011,30.71,52842,16738191,EU,OECD,High income
13097,Netherlands,2011,37.52,52842,16738191,EU,OECD,High income
13098,Netherlands,2011,25.8,52842,16738191,EU,OECD,High income
13099,Netherlands,2011,28.73,52842,16738191,EU,OECD,High income
13100,Netherlands,2011,25.85,52842,16738191,EU,OECD,High income
13101,Netherlands,2011,26.26,52842,16738191,EU,OECD,High income
13102,Netherlands,2011,33.41,52842,16738191,EU,OECD,High income
13103,Netherlands,2011,32.49,52842,16738191,EU,OECD,High income
13104,Netherlands,2011,30.41,52842,16738191,EU,OECD,High income
13105,Netherlands,2011,30.71,52842,16738191,EU,OECD,High income
13106,Netherlands,2011,37.52,52842,16738191,EU,OECD,High income
13107,Netherlands,2011,28.9,52842,16738191,EU,OECD,High income
13108,Netherlands,2011,43,52842,16738191,EU,OECD,High income
13109,Netherlands,2011,27.75,52842,16738191,EU,OECD,High income
13110,Netherlands,2012,25.4,52104,16791850,EU,OECD,High income
13111,Netherlands,2012,28.17,52104,16791850,EU,OECD,High income
13112,Netherlands,2012,25.38,52104,16791850,EU,OECD,High income
13113,Netherlands,2012,25.82,52104,16791850,EU,OECD,High income
13114,Netherlands,2012,33.36,52104,16791850,EU,OECD,High income
13115,Netherlands,2012,31.94,52104,16791850,EU,OECD,High income
13116,Netherlands,2012,29.97,52104,16791850,EU,OECD,High income
13117,Netherlands,2012,30.35,52104,16791850,EU,OECD,High income
13118,Netherlands,2012,37.59,52104,16791850,EU,OECD,High income
13119,Netherlands,2012,28.8,52104,16791850,EU,OECD,High income
13120,Netherlands,2012,43.3,52104,16791850,EU,OECD,High income
13121,Netherlands,2012,27.8,52104,16791850,EU,OECD,High income
13122,Netherlands,2012,42.4,52104,16791850,EU,OECD,High income
13123,Netherlands,2012,27.62,52104,16791850,EU,OECD,High income
13124,Netherlands,2013,25.1,51883,16843512,EU,OECD,High income
13125,Netherlands,2013,27.99,51883,16843512,EU,OECD,High income
13126,Netherlands,2013,25.14,51883,16843512,EU,OECD,High income
13127,Netherlands,2013,25.55,51883,16843512,EU,OECD,High income
13128,Netherlands,2013,33.35,51883,16843512,EU,OECD,High income
13129,Netherlands,2013,32.24,51883,16843512,EU,OECD,High income
13130,Netherlands,2013,30.32,51883,16843512,EU,OECD,High income
13131,Netherlands,2013,30.71,51883,16843512,EU,OECD,High income
13132,Netherlands,2013,38.11,51883,16843512,EU,OECD,High income
13133,Netherlands,2013,28.7,51883,16843512,EU,OECD,High income
13134,Netherlands,2013,43.9,51883,16843512,EU,OECD,High income
13135,Netherlands,2013,28.11,51883,16843512,EU,OECD,High income
13136,Netherlands,2014,29.01,52433,16892518,EU,OECD,High income
13137,Netherlands,2014,26.34,52433,16892518,EU,OECD,High income
13138,Netherlands,2014,26.72,52433,16892518,EU,OECD,High income
13139,Netherlands,2014,34.26,52433,16892518,EU,OECD,High income
13140,Netherlands,2014,33.17,52433,16892518,EU,OECD,High income
13141,Netherlands,2014,31.33,52433,16892518,EU,OECD,High income
13142,Netherlands,2014,31.69,52433,16892518,EU,OECD,High income
13143,Netherlands,2014,38.79,52433,16892518,EU,OECD,High income
13144,Netherlands,2014,26.2,52433,16892518,EU,OECD,High income
13145,Netherlands,2014,28.83,52433,16892518,EU,OECD,High income
13146,Netherlands,2014,26.24,52433,16892518,EU,OECD,High income
13147,Netherlands,2014,26.65,52433,16892518,EU,OECD,High income
13148,Netherlands,2014,34.36,52433,16892518,EU,OECD,High income
13149,Netherlands,2014,33.18,52433,16892518,EU,OECD,High income
13150,Netherlands,2014,31.33,52433,16892518,EU,OECD,High income
13151,Netherlands,2014,31.69,52433,16892518,EU,OECD,High income
13152,Netherlands,2014,38.78,52433,16892518,EU,OECD,High income
13153,Netherlands,2014,30.3,52433,16892518,EU,OECD,High income
13154,Netherlands,2014,45.8,52433,16892518,EU,OECD,High income
13155,Netherlands,2014,28.63,52433,16892518,EU,OECD,High income
13156,Netherlands,2015,26.7,53223,16938492,EU,OECD,High income
13157,Netherlands,2015,28.8,53223,16938492,EU,OECD,High income
13158,Netherlands,2015,26.65,53223,16938492,EU,OECD,High income
13159,Netherlands,2015,27.16,53223,16938492,EU,OECD,High income
13160,Netherlands,2015,34.75,53223,16938492,EU,OECD,High income
13161,Netherlands,2015,33.69,53223,16938492,EU,OECD,High income
13162,Netherlands,2015,32.32,53223,16938492,EU,OECD,High income
13163,Netherlands,2015,32.78,53223,16938492,EU,OECD,High income
13164,Netherlands,2015,39.83,53223,16938492,EU,OECD,High income
13165,Netherlands,2015,28.8,53223,16938492,EU,OECD,High income
13166,Netherlands,2015,44.6,53223,16938492,EU,OECD,High income
13167,Netherlands,2015,28.24,53223,16938492,EU,OECD,High income
13168,Netherlands,2016,26.9,54101,16981286,EU,OECD,High income
13169,Netherlands,2016,28.6,54101,16981286,EU,OECD,High income
13170,Netherlands,2016,26.89,54101,16981286,EU,OECD,High income
13171,Netherlands,2016,27.29,54101,16981286,EU,OECD,High income
13172,Netherlands,2016,35.27,54101,16981286,EU,OECD,High income
13173,Netherlands,2016,33.16,54101,16981286,EU,OECD,High income
13174,Netherlands,2016,31.77,54101,16981286,EU,OECD,High income
13175,Netherlands,2016,32.15,54101,16981286,EU,OECD,High income
13176,Netherlands,2016,39.38,54101,16981286,EU,OECD,High income
13177,Netherlands,2016,28.5,54101,16981286,EU,OECD,High income
13178,Netherlands,2016,44.5,54101,16981286,EU,OECD,High income
13179,Netherlands,2016,28.17,54101,16981286,EU,OECD,High income
13180,Netherlands,2017,27.1,55348,17021344,EU,OECD,High income
13181,Netherlands,2017,28.56,55348,17021344,EU,OECD,High income
13182,Netherlands,2017,27.09,55348,17021344,EU,OECD,High income
13183,Netherlands,2017,27.4,55348,17021344,EU,OECD,High income
13184,Netherlands,2017,35.57,55348,17021344,EU,OECD,High income
13185,Netherlands,2017,33.27,55348,17021344,EU,OECD,High income
13186,Netherlands,2017,32.03,55348,17021344,EU,OECD,High income
13187,Netherlands,2017,32.29,55348,17021344,EU,OECD,High income
13188,Netherlands,2017,39.64,55348,17021344,EU,OECD,High income
13189,Netherlands,2017,28.54,55348,17021344,EU,OECD,High income
13190,Netherlands,2018,27.4,56325,17059560,EU,OECD,High income
13191,Netherlands,2018,28.93,56325,17059560,EU,OECD,High income
13192,Netherlands,2018,27.37,56325,17059560,EU,OECD,High income
13193,Netherlands,2018,27.76,56325,17059560,EU,OECD,High income
13194,Netherlands,2018,35.85,56325,17059560,EU,OECD,High income
13195,Netherlands,2018,33.84,56325,17059560,EU,OECD,High income
13196,Netherlands,2018,32.55,56325,17059560,EU,OECD,High income
13197,Netherlands,2018,32.87,56325,17059560,EU,OECD,High income
13198,Netherlands,2018,40.16,56325,17059560,EU,OECD,High income
13199,Netherlands,2019,26.8,56935,17097124,EU,OECD,High income
13200,Netherlands,2020,27.5,,17134874,EU,OECD,High income
13201,New Zealand,1954,66.6,17640,2088488,Non-EU,OECD,High income
13202,New Zealand,1955,67.2,17605,2136388,Non-EU,OECD,High income
13203,New Zealand,1956,66.7,18159,2183460,Non-EU,OECD,High income
13204,New Zealand,1957,66.7,18250,2229828,Non-EU,OECD,High income
13205,New Zealand,1958,35.7,18532,2276133,Non-EU,OECD,High income
13206,New Zealand,1958,65.2,18532,2276133,Non-EU,OECD,High income
13207,New Zealand,1959,60.6,19430,2323404,Non-EU,OECD,High income
13208,New Zealand,1960,61,19097,2372599,Non-EU,OECD,High income
13209,New Zealand,1961,59.7,19661,2424064,Non-EU,OECD,High income
13210,New Zealand,1963,58.2,20442,2530186,Non-EU,OECD,High income
13211,New Zealand,1964,58.1,21020,2580536,Non-EU,OECD,High income
13212,New Zealand,1965,57.7,21950,2626649,Non-EU,OECD,High income
13213,New Zealand,1966,31.4,22925,2667085,Non-EU,OECD,High income
13214,New Zealand,1966,56.3,22925,2667085,Non-EU,OECD,High income
13215,New Zealand,1967,39.3,21553,2702676,Non-EU,OECD,High income
13216,New Zealand,1967,55.6,21553,2702676,Non-EU,OECD,High income
13217,New Zealand,1968,38.8,21277,2736821,Non-EU,OECD,High income
13218,New Zealand,1968,55.4,21277,2736821,Non-EU,OECD,High income
13219,New Zealand,1969,40.6,23225,2774358,Non-EU,OECD,High income
13220,New Zealand,1969,55.1,23225,2774358,Non-EU,OECD,High income
13221,New Zealand,1970,37.1,22575,2818391,Non-EU,OECD,High income
13222,New Zealand,1970,55.2,22575,2818391,Non-EU,OECD,High income
13223,New Zealand,1971,35.6,23356,2870817,Non-EU,OECD,High income
13224,New Zealand,1971,54.7,23356,2870817,Non-EU,OECD,High income
13225,New Zealand,1972,54.3,23909,2929687,Non-EU,OECD,High income
13226,New Zealand,1973,30,25068,2989412,Non-EU,OECD,High income
13227,New Zealand,1973,55.2,25068,2989412,Non-EU,OECD,High income
13228,New Zealand,1974,54.7,25985,3042175,Non-EU,OECD,High income
13229,New Zealand,1975,30,25198,3082622,Non-EU,OECD,High income
13230,New Zealand,1975,53.2,25198,3082622,Non-EU,OECD,High income
13231,New Zealand,1976,51.5,25519,3108574,Non-EU,OECD,High income
13232,New Zealand,1977,33,24189,3122406,Non-EU,OECD,High income
13233,New Zealand,1977,52.3,24189,3122406,Non-EU,OECD,High income
13234,New Zealand,1978,31.9,24280,3128958,Non-EU,OECD,High income
13235,New Zealand,1980,34.8,24912,3146610,Non-EU,OECD,High income
13236,New Zealand,1982,27.2,26221,3188537,Non-EU,OECD,High income
13237,New Zealand,1982,33.9,26221,3188537,Non-EU,OECD,High income
13238,New Zealand,1982,28.3,26221,3188537,Non-EU,OECD,High income
13239,New Zealand,1982,35,26221,3188537,Non-EU,OECD,High income
13240,New Zealand,1984,27.5,27573,3243034,Non-EU,OECD,High income
13241,New Zealand,1984,35.3,27573,3243034,Non-EU,OECD,High income
13242,New Zealand,1985,27.1,27569,3268234,Non-EU,OECD,High income
13243,New Zealand,1985,40.8,27569,3268234,Non-EU,OECD,High income
13244,New Zealand,1986,27,28004,3290304,Non-EU,OECD,High income
13245,New Zealand,1986,27.8,28004,3290304,Non-EU,OECD,High income
13246,New Zealand,1986,35,28004,3290304,Non-EU,OECD,High income
13247,New Zealand,1988,27.1,27875,3332787,Non-EU,OECD,High income
13248,New Zealand,1990,30.2,27616,3398175,Non-EU,OECD,High income
13249,New Zealand,1990,31.8,27616,3398175,Non-EU,OECD,High income
13250,New Zealand,1990,46.8,27616,3398175,Non-EU,OECD,High income
13251,New Zealand,1991,33.4,26023,3446171,Non-EU,OECD,High income
13252,New Zealand,1992,31.9,26035,3503194,Non-EU,OECD,High income
13253,New Zealand,1992,38.2,26035,3503194,Non-EU,OECD,High income
13254,New Zealand,1994,32.2,28406,3623272,Non-EU,OECD,High income
13255,New Zealand,1995,33.5,29315,3674940,Non-EU,OECD,High income
13256,New Zealand,1995,48.8,29315,3674940,Non-EU,OECD,High income
13257,New Zealand,1996,33.1,29899,3717352,Non-EU,OECD,High income
13258,New Zealand,1996,34.1,29899,3717352,Non-EU,OECD,High income
13259,New Zealand,1996,40.4,29899,3717352,Non-EU,OECD,High income
13260,New Zealand,1998,33,30086,3783976,Non-EU,OECD,High income
13261,New Zealand,2000,33.9,32286,3858992,Non-EU,OECD,High income
13262,New Zealand,2000,48.4,32286,3858992,Non-EU,OECD,High income
13263,New Zealand,2001,33.8,33209,3907941,Non-EU,OECD,High income
13264,New Zealand,2003,33.5,35019,4022074,Non-EU,OECD,High income
13265,New Zealand,2003,47.3,35019,4022074,Non-EU,OECD,High income
13266,New Zealand,2004,33.4,35892,4080421,Non-EU,OECD,High income
13267,New Zealand,2007,32.1,38041,4233046,Non-EU,OECD,High income
13268,New Zealand,2008,33,37331,4278156,Non-EU,OECD,High income
13269,New Zealand,2008,33,37331,4278156,Non-EU,OECD,High income
13270,New Zealand,2008,45.5,37331,4278156,Non-EU,OECD,High income
13271,New Zealand,2009,32.7,36906,4323338,Non-EU,OECD,High income
13272,New Zealand,2009,32.4,36906,4323338,Non-EU,OECD,High income
13273,New Zealand,2009,45.4,36906,4323338,Non-EU,OECD,High income
13274,New Zealand,2010,32.3,37066,4370060,Non-EU,OECD,High income
13275,New Zealand,2011,35,37652,4418674,Non-EU,OECD,High income
13276,New Zealand,2011,32.3,37652,4418674,Non-EU,OECD,High income
13277,New Zealand,2011,45.4,37652,4418674,Non-EU,OECD,High income
13278,New Zealand,2011,32.3,37652,4418674,Non-EU,OECD,High income
13279,New Zealand,2011,45.3,37652,4418674,Non-EU,OECD,High income
13280,New Zealand,2012,32.2,38285,4468462,Non-EU,OECD,High income
13281,New Zealand,2012,33.3,38285,4468462,Non-EU,OECD,High income
13282,New Zealand,2012,46.1,38285,4468462,Non-EU,OECD,High income
13283,New Zealand,2013,33.6,38991,4518519,Non-EU,OECD,High income
13284,New Zealand,2014,34.3,39799,4567522,Non-EU,OECD,High income
13285,New Zealand,2014,34.9,39799,4567522,Non-EU,OECD,High income
13286,New Zealand,2014,46.2,39799,4567522,Non-EU,OECD,High income
13287,New Zealand,2015,35,40467,4614527,Non-EU,OECD,High income
13288,New Zealand,2016,33.6,41084,4659265,Non-EU,OECD,High income
13289,New Zealand,2017,34.3,41493,4702029,Non-EU,OECD,High income
13290,New Zealand,2018,34.1,42370,4743131,Non-EU,OECD,High income
13291,Nicaragua,1993,56.41,3224,4462496,Non-EU,Non-OECD,Lower middle income
13292,Nicaragua,1993,54.38,3224,4462496,Non-EU,Non-OECD,Lower middle income
13293,Nicaragua,1993,58.2,3224,4462496,Non-EU,Non-OECD,Lower middle income
13294,Nicaragua,1993,53.6,3224,4462496,Non-EU,Non-OECD,Lower middle income
13295,Nicaragua,1993,54.9,3224,4462496,Non-EU,Non-OECD,Lower middle income
13296,Nicaragua,1993,57.36,3224,4462496,Non-EU,Non-OECD,Lower middle income
13297,Nicaragua,1993,50.36,3224,4462496,Non-EU,Non-OECD,Lower middle income
13298,Nicaragua,1993,55.9,3224,4462496,Non-EU,Non-OECD,Lower middle income
13299,Nicaragua,1993,53.9,3224,4462496,Non-EU,Non-OECD,Lower middle income
13300,Nicaragua,1993,52.5,3224,4462496,Non-EU,Non-OECD,Lower middle income
13301,Nicaragua,1998,54.22,3677,4910642,Non-EU,Non-OECD,Lower middle income
13302,Nicaragua,1998,52.2,3677,4910642,Non-EU,Non-OECD,Lower middle income
13303,Nicaragua,1998,58.3,3677,4910642,Non-EU,Non-OECD,Lower middle income
13304,Nicaragua,1998,55.8,3677,4910642,Non-EU,Non-OECD,Lower middle income
13305,Nicaragua,1998,55.1,3677,4910642,Non-EU,Non-OECD,Lower middle income
13306,Nicaragua,1998,54.43,3677,4910642,Non-EU,Non-OECD,Lower middle income
13307,Nicaragua,1998,45.16,3677,4910642,Non-EU,Non-OECD,Lower middle income
13308,Nicaragua,1998,55.9,3677,4910642,Non-EU,Non-OECD,Lower middle income
13309,Nicaragua,1998,54.3,3677,4910642,Non-EU,Non-OECD,Lower middle income
13310,Nicaragua,1998,53,3677,4910642,Non-EU,Non-OECD,Lower middle income
13311,Nicaragua,2001,52.87,4026,5145367,Non-EU,Non-OECD,Lower middle income
13312,Nicaragua,2001,50.33,4026,5145367,Non-EU,Non-OECD,Lower middle income
13313,Nicaragua,2001,56.8,4026,5145367,Non-EU,Non-OECD,Lower middle income
13314,Nicaragua,2001,49.6,4026,5145367,Non-EU,Non-OECD,Lower middle income
13315,Nicaragua,2001,54.5,4026,5145367,Non-EU,Non-OECD,Lower middle income
13316,Nicaragua,2001,57.9,4026,5145367,Non-EU,Non-OECD,Lower middle income
13317,Nicaragua,2001,50.7,4026,5145367,Non-EU,Non-OECD,Lower middle income
13318,Nicaragua,2001,56.1,4026,5145367,Non-EU,Non-OECD,Lower middle income
13319,Nicaragua,2001,52.88,4026,5145367,Non-EU,Non-OECD,Lower middle income
13320,Nicaragua,2001,43.08,4026,5145367,Non-EU,Non-OECD,Lower middle income
13321,Nicaragua,2005,48.8,4321,5438692,Non-EU,Non-OECD,Lower middle income
13322,Nicaragua,2005,46.39,4321,5438692,Non-EU,Non-OECD,Lower middle income
13323,Nicaragua,2005,52.6,4321,5438692,Non-EU,Non-OECD,Lower middle income
13324,Nicaragua,2005,48.9,4321,5438692,Non-EU,Non-OECD,Lower middle income
13325,Nicaragua,2005,49.2,4321,5438692,Non-EU,Non-OECD,Lower middle income
13326,Nicaragua,2005,53.2,4321,5438692,Non-EU,Non-OECD,Lower middle income
13327,Nicaragua,2005,49.7,4321,5438692,Non-EU,Non-OECD,Lower middle income
13328,Nicaragua,2005,50,4321,5438692,Non-EU,Non-OECD,Lower middle income
13329,Nicaragua,2005,48.82,4321,5438692,Non-EU,Non-OECD,Lower middle income
13330,Nicaragua,2005,40.49,4321,5438692,Non-EU,Non-OECD,Lower middle income
13331,Nicaragua,2009,43.94,4477,5745538,Non-EU,Non-OECD,Lower middle income
13332,Nicaragua,2009,41.72,4477,5745538,Non-EU,Non-OECD,Lower middle income
13333,Nicaragua,2009,46.3,4477,5745538,Non-EU,Non-OECD,Lower middle income
13334,Nicaragua,2009,44.5,4477,5745538,Non-EU,Non-OECD,Lower middle income
13335,Nicaragua,2009,42.9,4477,5745538,Non-EU,Non-OECD,Lower middle income
13336,Nicaragua,2009,47.8,4477,5745538,Non-EU,Non-OECD,Lower middle income
13337,Nicaragua,2009,46.2,4477,5745538,Non-EU,Non-OECD,Lower middle income
13338,Nicaragua,2009,44.3,4477,5745538,Non-EU,Non-OECD,Lower middle income
13339,Nicaragua,2009,43.94,4477,5745538,Non-EU,Non-OECD,Lower middle income
13340,Nicaragua,2014,46.16,5443,6142734,Non-EU,Non-OECD,Lower middle income
13341,Nicaragua,2014,44.25,5443,6142734,Non-EU,Non-OECD,Lower middle income
13342,Nicaragua,2014,49.5,5443,6142734,Non-EU,Non-OECD,Lower middle income
13343,Nicaragua,2014,44.5,5443,6142734,Non-EU,Non-OECD,Lower middle income
13344,Nicaragua,2014,46.3,5443,6142734,Non-EU,Non-OECD,Lower middle income
13345,Nicaragua,2014,46.16,5443,6142734,Non-EU,Non-OECD,Lower middle income
13346,Niger,1960,29.2,1565,3388774,Non-EU,Non-OECD,Low income
13347,Niger,1960,34,1565,3388774,Non-EU,Non-OECD,Low income
13348,Niger,1993,36.1,1038,8860297,Non-EU,Non-OECD,Low income
13349,Niger,1995,41.53,1012,9490289,Non-EU,Non-OECD,Low income
13350,Niger,2005,44.43,962,13624474,Non-EU,Non-OECD,Low income
13351,Niger,2008,37.3,1011,15250913,Non-EU,Non-OECD,Low income
13352,Niger,2011,31.45,1021,17114770,Non-EU,Non-OECD,Low income
13353,Niger,2014,34.28,1128,19240182,Non-EU,Non-OECD,Low income
13354,Nigeria,1959,46.8,2368,44255336,Non-EU,Non-OECD,Lower middle income
13355,Nigeria,1959,51,2368,44255336,Non-EU,Non-OECD,Lower middle income
13356,Nigeria,1970,59.8,3206,55982140,Non-EU,Non-OECD,Lower middle income
13357,Nigeria,1970,61.8,3206,55982140,Non-EU,Non-OECD,Lower middle income
13358,Nigeria,1971,57.9,3482,57296988,Non-EU,Non-OECD,Lower middle income
13359,Nigeria,1971,60.3,3482,57296988,Non-EU,Non-OECD,Lower middle income
13360,Nigeria,1972,52.5,3508,58665812,Non-EU,Non-OECD,Lower middle income
